index_no,port_name,country,latitude,longitude
37400,PUERTO DE BILBAO,ES,43.35,-3.05
37470,SANTANDER,ES,43.466667,-3.783333
37560,GIJON,ES,43.55,-5.666667
12740,PORTO DE SUAPE,BR,-8.4,-34.966667
51020,TEGAL,ID,-6.85,109.133333
51030,PEKALONGAN,ID,-6.85,109.7
51040,SEMARANG,ID,-6.95,110.416667
51070,REMBANG,ID,-6.7,111.35
51100,TUBAN,ID,-6.733333,112.15
51130,SURABAYA,ID,-7.2,112.733333
51200,PANARUKAN,ID,-7.7,113.933333
7070,ROBINHOOD,US,43.85,-69.733333
7080,BATH,US,43.916667,-69.816667
7100,GARDINER,US,44.233333,-69.766667
7120,AUGUSTA,US,44.316667,-69.766667
7130,CUNDY HARBOR,US,43.783333,-69.9
7140,SOUTH HARPSWELL,US,43.733333,-70.016667
7150,PORTLAND,US,43.666667,-70.25
7160,SACO,US,43.5,-70.45
7170,KENNEBUNKPORT,US,43.366667,-70.466667
7180,PORTSMOUTH,US,43.083333,-70.75
6670,COREA,US,44.4,-67.966667
6170,GOLDSBORO,CA,45.183333,-61.65
6190,STORMONT,CA,45.216667,-61.716667
6220,SONORA,CA,45.066667,-61.916667
6330,MUSQUODOBOIT HARBOUR,CA,44.783333,-63.15
6340,HALIFAX,CA,44.65,-63.583333
6470,DIGBY,CA,44.616667,-65.766667
6500,WINDSOR,CA,45,-64.15
6550,ST JOHN,CA,45.266667,-66.05
6575,PORT BAYSIDE NB,CA,45.15,-67.133333
6600,EASTPORT,US,44.9,-66.983333
6610,LUBEC,US,44.866667,-66.983333
6620,MACHIASPORT,US,44.7,-67.4
6630,MACHIAS,US,44.716667,-67.466667
6640,JONESPORT,US,44.533333,-67.616667
6650,WYMAN,US,44.516667,-67.866667
6660,MILBRIDGE,US,44.533333,-67.883333
5440,PORT WING,US,46.783333,-91.383333
29870,KERTEMINDE,DK,55.45,10.666667
45730,CEUTA,ES,35.9,-5.316667
28187,INKOO,FI,60.016667,23.916667
27850,TOLKKINEN,FI,60.033333,25.583333
27537,RAHJA,FI,64.2,23.733333
45720,PORT D AL HOCEIMA,MA,35.25,-3.916667
48130,RABIGH,SA,22.733333,38.983333
4230,BRUCE MINES,CA,46.283333,-83.783333
4240,HILTON,CA,46.25,-83.883333
4250,DESBARATS,CA,46.333333,-83.916667
4270,RICHARDS LANDING,CA,46.3,-84.033333
4290,SAULT STE MARIE,CA,46.516667,-84.35
4320,ALGONAC,US,42.616667,-82.516667
4330,MARINE CITY,US,42.716667,-82.5
4340,ST CLAIR,US,42.816667,-82.483333
4350,PORT HURON,US,43,-82.433333
4370,HARBOR BEACH,US,43.85,-82.65
3670,COURTRIGHT,CA,42.816667,-82.466667
3190,SODUS BAY,US,43.266667,-76.983333
3200,ROCHESTER,US,43.266667,-77.6
3220,YOUNGSTOWN,US,43.25,-79.05
3250,PORT COLBORNE,CA,42.883333,-79.25
3260,PORT MAITLAND,CA,42.85,-79.583333
3270,PORT DOVER,CA,42.783333,-80.2
3310,PORT STANLEY,CA,42.666667,-81.2
3320,RONDEAU,CA,42.266667,-81.9
3330,PELEE I NORTH WHARF,CA,41.816667,-82.666667
3340,PELEE I WEST DOCK,CA,41.766667,-82.683333
3350,LEAMINGTON,CA,42.033333,-82.6
3360,KINGSVILLE,CA,42.016667,-82.733333
3380,AMHERSTBURG,CA,42.1,-83.1
3390,WINDSOR,CA,42.316667,-83.033333
3420,TONAWANDA,US,43.033333,-78.883333
3430,BUFFALO,US,42.883333,-78.883333
3440,DUNKIRK,US,42.483333,-79.333333
3450,ERIE,US,42.15,-80.1
3460,CONNEAUT,US,41.966667,-80.55
3470,ASHTABULA,US,41.9,-80.8
3480,FAIRPORT,US,41.766667,-81.3
3490,CLEVELAND,US,41.5,-81.716667
3500,LORAIN,US,41.466667,-82.183333
3510,VERMILION,US,41.433333,-82.366667
3520,HURON,US,41.4,-82.55
3530,SANDUSKY,US,41.45,-82.716667
50180,BLINYU,ID,-1.633333,105.783333
48297,RAS LAFFAN,QA,25.916667,51.583333
50250,TANJUNGPANDAN,ID,-2.75,107.633333
50330,PALEMBANG,ID,-2.983333,104.766667
46650,LUDERITZ BAY,NA,-26.65,15.15
59150,PORT CAPIZ,PH,11.6,122.716667
59180,JORDAN,PH,10.666667,122.583333
59190,ILOILO,PH,10.7,122.583333
59270,PUERTO PRINCESA,PH,9.733333,118.733333
58740,MAASIN,PH,10.133333,124.833333
58750,BAYBAY,PH,10.683333,124.8
58205,SORSOGON,PH,12.966667,124
58315,SANTA CRUZ (MARINDUQUE ISL),PH,13.5,122.066667
58320,BATANGAS CITY,PH,13.75,121.05
58350,NASUGBU,PH,14.083333,120.616667
58370,MANILA,PH,14.583333,120.966667
58390,MARIVELES,PH,14.433333,120.483333
58410,MASINLOC,PH,15.55,119.95
58460,SAN FERNANDO HARBOR,PH,16.616667,120.316667
58540,CALAPAN,PH,13.416667,121.183333
58590,PORT ROMBLON,PH,12.583333,122.266667
58620,MASBATE,PH,12.366667,123.616667
58630,LAOANG,PH,12.566667,125.016667
58640,PORT BORONGAN,PH,11.6,125.433333
58655,GUIUAN,PH,11.033333,125.716667
58670,CATBALOGAN,PH,11.766667,124.883333
58690,TACLOBAN,PH,11.25,125
57745,FANG-CHENG,CN,21.75,108.35
57750,BEIHAI,CN,21.483333,109.066667
57760,HAIKOU,CN,20.05,110.283333
57768,BASUO,CN,19.1,108.616667
57770,ZHANJIANG,CN,21.2,110.4
57775,LON SHUI TERMINAL,CN,20.833333,115.683333
57810,MACAU,MO,22.183333,113.566667
57825,HUANGPUXINGANG,CN,23.05,113.5
57830,GUANGZHOU,CN,23.116667,113.233333
45490,ANNABA,DZ,36.916667,7.766667
45510,SKIKDA,DZ,36.883333,6.916667
45520,COLLO,DZ,37,6.583333
45550,BEJAIA,DZ,36.75,5.083333
45560,DELLYS,DZ,36.916667,3.916667
45570,ALGER,DZ,36.766667,3.066667
45610,TENES,DZ,36.533333,1.316667
45620,MOSTAGANEM,DZ,35.933333,0.083333
45630,ARZEW,DZ,35.85,-0.3
45635,ARZEW EL DJEDID,DZ,35.816667,-0.25
45640,ORAN,DZ,35.7,-0.633333
45650,MERS EL KEBIR,DZ,35.733333,-0.7
51220,CILACAP,ID,-7.733333,109
51260,BENOA,ID,-8.75,115.216667
51290,LABUHANHAJI,ID,-8.7,116.566667
51320,MAUMERE,ID,-8.616667,122.216667
51330,LARANTUKA,ID,-8.35,122.983333
51340,ENDE,ID,-8.833333,121.65
51500,TAREMPAH,ID,3.216667,106.216667
50790,BENGKALIS,ID,1.466667,102.1
50010,PULAU BUKOM,SG,1.233333,103.766667
50015,PULAU SEBAROK,SG,1.2,103.8
50030,TANJUNGUBAN,ID,1.066667,104.216667
50040,TANJUNGPINANG,ID,0.916667,104.45
50045,KIJANG,ID,0.85,104.6
50060,PULAU SAMBU,ID,1.166667,103.9
50100,DABO,ID,-0.5,104.566667
50120,TOBOALI,ID,-3.016667,106.45
50140,MUNTOK,ID,-2.066667,105.166667
50210,PANGKALPINANG,ID,-2.116667,106.133333
50350,CINTA OIL TERMINAL,ID,-5.5,106.233333
50380,PANJANG,ID,-5.466667,105.316667
50450,TELUK BAYUR,ID,-1,100.366667
37600,AVILES,ES,43.6,-5.933333
37670,RIBADEO,ES,43.533333,-7.033333
37690,SAN CIPRIAN,ES,43.7,-7.433333
37740,FERROL,ES,43.483333,-8.233333
37770,LA CORUNA,ES,43.366667,-8.4
37830,VILLAGARCIA DE AROSA,ES,42.6,-8.766667
37860,MARIN,ES,42.4,-8.7
37900,VIGO,ES,42.233333,-8.716667
23950,BROFJORDEN,SE,58.383333,11.416667
24000,STENUNGSUND,SE,58.066667,11.833333
28484,MUUGA-PORT OF TALLIN,EE,59.5,24.95
23817,FAGERSTRAND,NO,59.733333,10.6
48590,GWADAR,PK,25.133333,62.3
49030,NEW MANGALORE,IN,12.916667,74.816667
57472,PETCHBURI TERMINAL,TH,13.166667,100.15
57443,RAYONG TPI TERMINAL,TH,12.633333,101.3
57461,SIAM SEAPORT,TH,13.133333,100.883333
49890,LUMUT,MY,4.233333,100.633333
51586,TAWA,MY,4.25,117.883333
49910,TELUK ANSON,MY,4.016667,101.016667
49454,KAMARAJAR PORT,IN,13.266667,80.316667
51635,LUMUT,BN,4.716667,114.45
48613,SIKKA,IN,22.433333,69.833333
48617,MUNDRA,IN,22.733333,69.7
48674,DAHEJ,IN,21.7,72.533333
50517,JABUNG BATANGHARI MARINE TERMINAL,ID,-0.916667,104.066667
50740,KUALA KAPUS,ID,3,114.366667
50070,LALANG MARINE TERMINAL,ID,1.183333,102.216667
52297,PAREPARE,ID,-4,119.616667
51501,BELANAK FIELD TERMINAL,ID,4.15,106.25
51484,BELIDA MARINE TERMINAL,ID,4.133333,105.133333
51254,TANJUNG BENETE,ID,-8.9,116.75
51205,CELUKAN BAWANG,ID,-8.183333,114.833333
48057,ZAFARANA TERMINAL,EG,29.166667,32.683333
47989,ZEIT BAY LPG TERMINAL,EG,27.8,33.566667
31360,WHITSTABLE,GB,51.366667,1.033333
31370,SHEERNESS,GB,51.45,0.75
31376,THAMESPORT,GB,51.433333,0.7
31390,CHATHAM DOCKS,GB,51.4,0.55
31420,GRAVESEND,GB,51.45,0.366667
31470,LONDON,GB,51.5,-0.083333
31506,COLCHESTER,GB,51.883333,0.916667
31530,HARWICH,GB,51.95,1.283333
47680,SAINT-DENIS,RE,-20.866667,55.45
47695,PORT OUEST,RE,-20.933333,55.283333
47720,PORT LOUIS,MU,-20.15,57.5
47750,PORT MATHURIN,MU,-19.683333,63.416667
5510,GASPE,CA,48.833333,-64.483333
2030,RIMOUSKI,CA,48.45,-68.516667
2130,CHICOUTIMI (PORT SAGUENAY),CA,48.433333,-71.066667
2220,SOREL,CA,46.05,-73.116667
48540,JASK,IR,25.633333,57.766667
47855,DORALEH,DJ,11.6,43.083333
47830,BOOSAASO,SO,11.283333,49.183333
47942,AL KHAIR OIL TERMINAL,SD,19.583333,37.25
47944,BESHAYER OIL TERMINAL,SD,19.4,37.316667
47946,SAWAKIN HARBOR,SD,19.133333,37.35
48273,UMM AL QAYWAYN,AE,25.583333,55.583333
48272,SHARJAH OFFSHORE TERMINAL,AE,25.583333,55.4
48271,ASH SHARIQAH,AE,25.416667,55.366667
48270,AJMAN,AE,25.416667,55.433333
48269,AL JAZEERA PORT,AE,25.716667,55.783333
48266,ZIRKUH PETROLEUM PORT,AE,25.016667,53
50440,BENGKULU,ID,-3.783333,102.25
6545,CANAPORT (ST. JOHN),CA,45.2,-65.983333
6410,LIVERPOOL (BROOKLYN),CA,44.033333,-64.65
45530,JIJEL,DZ,36.833333,5.783333
25610,NORRSUNDET,SE,60.933333,17.166667
57439,SONGKHLA HARBOR,TH,7.216667,100.583333
57642,DAI HANG,VN,8.483333,108.683333
25640,VALLVIK,SE,61.183333,17.166667
57655,MUI VUNG TAU,VN,10.316667,107.066667
25720,SODERHAMN,SE,61.3,17.083333
57572,PHU MY,VN,10.583333,107.033333
45660,BENI SAF,DZ,35.3,-1.383333
45670,GHAZAOUET,DZ,35.1,-1.866667
45755,TANGER,MA,35.783333,-5.816667
45762,PORT NADOR,MA,35.283333,-2.933333
45785,KENITRA,MA,34.3,-6.6
45790,MOHAMMEDIA,MA,33.716667,-7.4
45793,CASABLANCA,MA,33.6,-7.616667
45797,SAFI,MA,32.3,-9.25
45800,ESSAOUIRA,MA,31.5,-9.783333
45808,AD DAKHLA,EH,23.7,-15.916667
45812,NOUADHIBOU,MR,20.916667,-17.05
45818,ST LOUIS,SN,16.016667,-16.516667
45820,DAKAR,SN,14.683333,-17.433333
45390,MERSA SFAX,TN,34.733333,10.766667
45400,MAHDIA,TN,35.5,11.066667
45410,SOUSSE,TN,35.833333,10.65
44860,MERSIN,TR,36.8,34.633333
44870,BOTAS,TR,36.883333,35.933333
44880,ISKENDERUN,TR,36.6,36.166667
44900,KYRENIA,CY,35.35,33.333333
44910,XEROS,CY,35.133333,32.833333
44950,LIMASSOL,CY,34.666667,33.05
44960,LARNACA,CY,34.916667,33.65
44965,DHEKELIA,CY,34.966667,33.716667
44970,FAMAGUSTA,CY,35.116667,33.933333
45003,TARTUS,SY,34.9,35.866667
45005,BANIYAS,SY,35.183333,35.95
45010,AL LADHIQIYAH,SY,35.533333,35.766667
57840,HONG KONG,HK,22.266667,114.2
57860,SHAN T OU,CN,23.366667,116.683333
57870,XIAMEN,CN,24.45,118.066667
57890,CHI-LUNG,TW,25.133333,121.766667
57900,SU-AO,TW,24.6,121.866667
57910,HUA-LIEN KANG,TW,23.983333,121.6
57920,KAO-HSIUNG,TW,22.616667,120.25
57935,TAN-SHUI,TW,25.183333,121.4
57950,PENG-HU KANG,TW,23.583333,119.533333
57955,TAI-CHUNG KANG,TW,24.3,120.5
57970,BASCO,PH,20.45,121.966667
37940,VIANA DO CASTELO,PT,41.7,-8.833333
37950,PORTO DE LEIXOES,PT,41.183333,-8.7
37960,OPORTO,PT,41.15,-8.666667
37970,AVEIRO,PT,40.65,-8.65
37980,FIGUEIRA DA FOZ,PT,40.15,-8.85
37990,LISBOA,PT,38.7,-9.166667
38000,SETUBAL,PT,38.516667,-8.9
38005,SINES,PT,37.95,-8.866667
38030,FARO,PT,37.033333,-7.933333
38050,VILA REAL DE S ANTONIO,PT,37.183333,-7.4
37190,BORDEAUX,FR,44.866667,-0.566667
36040,SAINT HELIER HARBOUR,JE,49.183333,-2.116667
36260,PAIMPOL,FR,48.783333,-3.05
36460,RADE DE BREST,FR,48.383333,-4.5
36620,CONCARNEAU,FR,47.866667,-3.916667
36680,LORIENT,FR,47.75,-3.35
36850,ST NAZAIRE,FR,47.283333,-2.2
36860,DONGES,FR,47.3,-2.066667
36900,NANTES,FR,47.2,-1.566667
36960,LES SABLES D' OLONNE,FR,46.5,-1.8
37000,LA PALLICE,FR,46.166667,-1.216667
37010,LA ROCHELLE,FR,46.15,-1.15
37040,ROCHEFORT,FR,45.933333,-0.95
37050,TONNAY CHARENTE,FR,45.933333,-0.9
37120,LE VERDON,FR,45.55,-1.05
37150,PAUILLAC,FR,45.2,-0.75
37160,BLAYE,FR,45.133333,-0.666667
8895,CONVENT,US,30.016667,-90.833333
9235,DEER PARK,US,29.75,-95.333333
48055,AIN SUKHNA TERMINAL,EG,29.583333,32.366667
48121,KING FAHD PORT,SA,23.95,38.216667
48155,RAS ISA MARINE TERMINAL,YE,15.133333,42.6
57777,SHEKOU,CN,22.466667,113.866667
50340,ARDJUNA OIL FIELD,ID,-5.883333,107.716667
60230,BAYUQUAN,CN,40.3,122.083333
31550,IPSWICH,GB,52.05,1.166667
31570,LOWESTOFT,GB,52.483333,1.75
31580,GREAT YARMOUTH,GB,52.616667,1.733333
31610,KING'S LYNN,GB,52.75,0.4
31630,BOSTON,GB,52.966667,-0.016667
31640,GRIMSBY,GB,53.583333,-0.066667
31650,IMMINGHAM,GB,53.633333,-0.2
31660,KINGSTON UPON HULL,GB,53.75,-0.283333
31670,GOOLE,GB,53.7,-0.833333
31680,BRIDLINGTON,GB,54.083333,-0.183333
31690,SCARBOROUGH,GB,54.283333,-0.4
31700,WHITBY,GB,54.483333,-0.616667
31140,ROTTERDAM,NL,51.9,4.483333
30630,RINGKOBING,DK,56.083333,8.25
30640,ESBJERG,DK,55.466667,8.45
30680,HUSUM,DE,54.483333,9.05
30710,BRUNSBUTTEL ELBAHAFEN,DE,53.883333,9.166667
30720,BRUNSBUTTEL CANAL TERMINALS,DE,53.9,9.15
30730,RENDSBURG,DE,54.3,9.683333
30760,GLUCKSTADT,DE,53.783333,9.416667
30780,HAMBURG,DE,53.55,9.933333
30800,CUXHAVEN,DE,53.866667,8.716667
30810,BREMERHAVEN,DE,53.533333,8.583333
30840,NORDENHAM,DE,53.483333,8.483333
30850,BRAKE,DE,53.333333,8.483333
30860,ELSFLETH,DE,53.233333,8.466667
30870,OLDENBURG,DE,53.116667,8.216667
30900,BREMEN,DE,53.133333,8.766667
30910,WILHELMSHAVEN,DE,53.533333,8.166667
30950,EMDEN,DE,53.333333,7.183333
30960,LEER,DE,53.233333,7.45
30970,PAPENBURG,DE,53.1,7.383333
30990,DELFZIJL,NL,53.333333,6.933333
31010,HARLINGEN,NL,53.183333,5.416667
31020,DEN HELDER,NL,52.966667,4.783333
15880,ISLA SAN MARCOS,MX,27.183333,-112.1
15915,SAN JUAN DE LA COSTA,MX,24.4,-110.7
15920,LA PAZ,MX,24.166667,-110.316667
15990,ENSENADA,MX,31.866667,-116.633333
15995,ROSARITO,MX,32.366667,-117.1
16010,SAN DIEGO,US,32.716667,-117.183333
16030,WILSON COVE,US,33,-118.55
16040,ISTHMUS COVE,US,33.45,-118.5
1795,PORT AUX BASQUES,CA,47.566667,-59.133333
1810,STEPHENVILLE,CA,48.533333,-58.533333
1820,ST GEORGE'S,CA,48.45,-58.45
1830,CORNER BROOK,CA,48.95,-57.95
1880,BLANC SABLON,CA,51.416667,-57.133333
1890,HAVRE ST PIERRE,CA,50.233333,-63.6
1957,POINTE NOIRE,CA,50.166667,-66.483333
1958,PORT CARTIER,CA,50.033333,-66.783333
1990,MATANE,CA,48.85,-67.533333
2015,BAIE COMEAU,CA,49.233333,-68.133333
2110,LA BAIE (PORT ALFRED),CA,48.333333,-70.883333
2150,RIVIERE DU LOUP,CA,47.833333,-69.516667
2180,QUEBEC,CA,46.816667,-71.216667
2210,TROIS RIVIERES,CA,46.35,-72.55
2235,MONTREAL,CA,45.516667,-73.55
2300,VAUDREUIL,CA,45.4,-74.033333
2310,OKA SUR LE LAC,CA,45.466667,-74.083333
2320,HUDSON,CA,45.466667,-74.133333
2330,ST PLACIDE,CA,45.533333,-74.2
2340,ST ANDREWS EAST,CA,45.566667,-74.333333
2350,CARILLON,CA,45.566667,-74.366667
2370,CHUTE A BLONDEAU,CA,45.583333,-74.466667
2380,GRENVILLE,CA,45.633333,-74.6
2390,HAWKESBURY,CA,45.616667,-74.616667
2400,FASSETT,CA,45.65,-74.866667
2420,MONTEBELLO,CA,45.65,-74.933333
2430,PAPINEAUVILLE,CA,45.616667,-75.016667
2460,THURSO,CA,45.6,-75.233333
6000,SYDNEY,CA,46.15,-60.2
6020,LOUISBURG,CA,45.916667,-59.966667
57990,CLAVERIA,PH,18.616667,121.083333
57995,PORT SAN VICENTE,PH,18.516667,122.133333
58000,APARRI,PH,18.366667,121.633333
58070,HONDAGUA,PH,13.95,122.233333
58100,JOSE PANGANIBAN,PH,14.283333,122.683333
58130,VIRAC,PH,13.583333,124.25
58150,TABACO,PH,13.366667,123.733333
58170,LEGAZPI PORT,PH,13.15,123.75
57710,CAM PHA,VN,21.033333,107.366667
57100,TULAGHI,SB,-9.1,160.15
57120,HONIARA,SB,-9.416667,159.95
57200,LUGANVILLE,VU,-15.516667,167.166667
57230,PORT VILA,VU,-17.733333,168.316667
57245,FORARI BAY,VU,-17.683333,168.55
57275,BAIE DE KOUAOUA,NC,-21.383333,165.816667
57410,KUANTAN NEW PORT,MY,3.966667,103.433333
57415,KIRTEH OIL TERMINAL,MY,4.566667,103.466667
57420,KUALA TRENGGANU,MY,5.35,103.133333
57425,TAPIS MARINE TERMINAL A,MY,5.516667,105.016667
57450,BANGKOK,TH,13.75,100.5
57460,SI RACHA TERMINAL,TH,13.116667,100.883333
57470,KO SI CHANG TERMINAL,TH,13.166667,100.816667
57485,KAMPONG SAOM,KH,10.633333,103.5
57490,PHSAR REAM,KH,10.5,103.6
57520,DUONG DONG,VN,10.216667,103.966667
57580,THANH HO CHI MINH,VN,10.766667,106.716667
45025,TARABULUS,LB,34.45,35.833333
45040,SAYDA,LB,33.5,35.35
45100,ASHDOD,IL,31.816667,34.65
45220,MERSA TOBRUQ,LY,32.083333,23.983333
45240,DARNAH,LY,32.766667,22.65
45280,BANGHAZI,LY,32.116667,20.05
45290,EZ ZUEITINA,LY,30.85,20.05
45295,AL BURAYQAH,LY,30.416667,19.6
45296,RAS   LANUF,LY,30.516667,18.566667
45297,AS SIDR,LY,30.633333,18.366667
45320,MISRATAH,LY,32.366667,15.216667
48730,PIPAVAV BANDAR,IN,20.916667,71.516667
58395,SUBIC BAY,PH,14.8,120.266667
57857,YANTIAN,CN,22.583333,114.266667
8893,ST. JAMES,US,29.983333,-90.933333
62600,PETROPAVLOVSK,RU,53.05,158.65
62630,NIKOL SKOYE,RU,55.2,165.983333
62640,PROVIDENIYA,RU,64.416667,-173.233333
62670,TIKSI,RU,71.633333,128.866667
62680,PEVEK,RU,69.716667,170.3
62695,PORT DIKSON,RU,73.5,80.516667
62720,DUDINKA,RU,69.4,86.166667
62730,IGARKA,RU,67.483333,86.6
62775,MEZEN,RU,65.833333,44.183333
62800,ARKHANGELS'K,RU,64.533333,40.533333
50510,SIBOLGA,ID,1.733333,98.766667
50600,ULEELHEUE,ID,5.566667,95.283333
50610,SABANG,ID,5.883333,95.316667
50650,LHOKSEUMAWE,ID,5.25,97.116667
50700,PANGKALANSUSU,ID,4.116667,98.216667
49980,MUAR,MY,2.05,102.566667
50785,DUMAI,ID,1.683333,101.45
49290,TRINCOMALEE HARBOR,LK,8.55,81.216667
49300,KANKESANTURAI,LK,9.816667,80.05
49320,TUTICORIN,IN,8.8,78.166667
49350,NAGAPPATTINAM,IN,10.766667,79.85
49410,CUDDALORE,IN,11.716667,79.766667
49430,PONDICHERRY,IN,11.933333,79.833333
49450,CHENNAI (MADRAS),IN,13.1,80.3
49460,MACHILIPATNAM,IN,16.15,81.166667
49470,KAKINADA BAY,IN,17,82.316667
49480,VISHAKHAPATNAM,IN,17.683333,83.3
49535,PARADIP,IN,20.266667,86.683333
16050,AVALON,US,33.35,-118.316667
16060,NEWPORT BEACH,US,33.616667,-117.9
16070,LONG BEACH,US,33.766667,-118.183333
16080,LOS ANGELES,US,33.75,-118.25
16110,EL SEGUNDO,US,33.916667,-118.433333
16120,PORT HUENEME,US,34.15,-119.2
16130,PRISONERS,US,34.016667,-119.683333
16140,VENTURA,US,34.283333,-119.283333
16145,CARPINTERIA,US,34.383333,-119.516667
16150,SANTA BARBARA,US,34.416667,-119.683333
16160,ELLWOOD,US,34.433333,-119.916667
16170,GAVIOTA,US,34.466667,-120.2
16190,PISMO BEACH,US,35.133333,-120.65
16200,PORT SAN LUIS,US,35.166667,-120.75
16210,MORRO BAY,US,35.366667,-120.85
16240,MONTEREY,US,36.616667,-121.883333
16260,MOSS LANDING,US,36.8,-121.783333
16270,SANTA CRUZ,US,36.966667,-122.016667
16280,DAVENPORT,US,37.016667,-122.2
15760,ACAPULCO,MX,16.85,-99.933333
15765,LAZARO CARDENAS,MX,17.933333,-102.166667
15770,MANZANILLO,MX,19.05,-104.316667
15200,CALETA LOBITOS,PE,-4.45,-81.283333
15210,PUERTO CABO BLANCO,PE,-4.25,-81.233333
15250,PUERTO BOLIVAR,EC,-3.266667,-80
15275,PUERTO MARITIMO DE GUAYAQUIL,EC,-2.283333,-79.9
15290,LA LIBERTAD,EC,-2.216667,-80.916667
15310,MANTA,EC,-0.95,-80.716667
15330,ESMERALDAS,EC,1,-79.65
15360,TUMACO,CO,1.816667,-78.75
15370,BUENAVENTURA,CO,3.883333,-77.066667
15410,BALBOA,PA,8.95,-79.566667
15445,PEDREGAL,PA,8.35,-82.433333
15460,PUERTO ARMUELLES,PA,8.266667,-82.85
5450,SUPERIOR,US,46.733333,-92.066667
5460,DULUTH,US,46.766667,-92.1
5470,TWO HARBORS,US,47.016667,-91.65
5480,GRAND MARAIS,US,47.75,-90.333333
5490,WASHINGTON HARBOR,US,47.916667,-89.15
5520,DOUGLASTOWN,CA,48.766667,-64.383333
5600,CARAQUET,CA,47.8,-64.933333
12490,BELEM,BR,-1.45,-48.5
12500,CAMETA,BR,-2.25,-49.5
12510,SANTAREM,BR,-2.416667,-54.716667
12540,ITACOATIARA,BR,-3.15,-58.45
12560,MANAUS,BR,-3.133333,-60.016667
12600,TUTOIA,BR,-2.783333,-42.283333
12630,CAMOCIM,BR,-2.9,-40.833333
12710,CABEDELO,BR,-6.966667,-34.833333
12730,RECIFE,BR,-8.05,-34.866667
12750,PORTO DE MACEIO,BR,-9.666667,-35.733333
12772,ARATU,BR,-12.783333,-38.5
12775,MADRE DE DEUS,BR,-12.75,-38.616667
12810,PORT OF ILHEUS,BR,-14.783333,-39.016667
12890,MACAE,BR,-22.366667,-41.766667
12910,PORTO DO FORNO,BR,-22.966667,-42.016667
12940,ANGRA DOS REIS,BR,-23.016667,-44.316667
12960,SAO SEBASTIAO,BR,-23.8,-45.4
12970,SANTOS,BR,-23.95,-46.3
12420,MOENGO,SR,5.633333,-54.416667
11960,MARACAIBO,VE,10.633333,-71.6
3540,PORT CLINTON,US,41.516667,-82.933333
3550,PUT IN BAY,US,41.65,-82.816667
3560,TOLEDO,US,41.7,-83.466667
3570,MONROE,US,41.883333,-83.333333
3580,TRENTON,US,42.133333,-83.166667
3590,WYANDOTTE,US,42.2,-83.15
3610,ROUGE RIVER,US,42.283333,-83.116667
3620,DETROIT,US,42.333333,-83.033333
45330,MINA TARABULUS (TRIPOLI),LY,32.9,13.183333
45335,AZ ZAWIYA,LY,32.8,12.716667
45340,MARSA SABRATAH,LY,32.816667,12.5
45370,HOUMT SOUK,TN,33.883333,10.85
45375,GABES,TN,33.9,10.116667
45380,SKHIRA,TN,34.283333,10.1
44820,ANTALYA,TR,36.833333,30.616667
44825,ALANYA,TR,36.533333,32
44850,TASUCU,TR,36.316667,33.883333
44340,POTI,GE,42.15,41.583333
44350,BATUMI,GE,41.65,41.65
44370,HOPA,TR,41.416667,41.4
44380,RIZE,TR,41.066667,40.516667
44390,TRABZON,TR,41.016667,39.766667
44410,GIRESUN,TR,40.933333,38.4
44420,ORDU,TR,41,37.883333
44450,SAMSUN,TR,41.3,36.35
44460,SINOP,TR,42.05,35.166667
44480,INEBOLU,TR,41.983333,33.766667
44490,ZONGULDAK,TR,41.466667,31.816667
44500,EREGLI,TR,41.3,31.45
44540,HAYDARPASA,TR,41,29.016667
44605,KABA BURNU,TR,40.766667,29.533333
44610,DERINCE BURNU,TR,40.75,29.816667
44620,IZMIT,TR,40.766667,29.916667
44625,GOLCUK BURNU,TR,40.733333,29.816667
44640,MUDANYA,TR,40.383333,28.883333
44650,BANDIRMA,TR,40.35,27.966667
44660,ERDEK,TR,40.383333,27.8
44670,KARABIGA,TR,40.4,27.316667
44690,CANAKKALE,TR,40.15,26.4
44730,AYVALIK,TR,39.316667,26.7
44750,IZMIR,TR,38.433333,27.133333
57610,VINH CAM RANH,VN,11.883333,109.166667
57620,NHA TRANG,VN,12.25,109.233333
57640,QUI NHON,VN,13.766667,109.233333
57650,DA NANG,VN,16.1,108.216667
57680,HAI PHONG,VN,20.916667,106.683333
57700,HON GAI,VN,20.95,107.066667
57070,YANDINA,SB,-9.083333,159.216667
56323,TERN ISLAND,US,23.866667,-166.283333
56325,JOHNSTON ATOLL,XU,16.75,-169.516667
56328,MIDWAY ISLAND,QM,28.183333,-177.366667
49555,HALDIA PORT,IN,22.016667,88.083333
49560,CALCUTTA,IN,22.55,88.333333
49580,MONGLA,BD,22.466667,89.6
49590,CHITTAGONG,BD,22.316667,91.816667
49620,SITTWE,MM,20.133333,92.9
49640,BASSEIN,MM,16.783333,94.733333
49650,RANGOON,MM,16.766667,96.166667
49660,MOULMEIN HARBOR,MM,16.483333,97.616667
49690,MERGUI,MM,12.433333,98.6
49720,PORT BLAIR,IN,11.683333,92.75
49770,PHUKET,TH,7.833333,98.4
49780,KRABI,TH,8.066667,98.916667
49790,KANTANG HARBOR,TH,7.4,99.516667
49930,PORT KLANG,MY,3,101.4
49960,PORT DICKSON,MY,2.533333,101.783333
37170,AMBES,FR,45.016667,-0.533333
